TrainingError,ValidationError,
0.08918043686532097,0.08867138336313862
0.032643121267946607,0.03320314496050808
0.020213435475865266,0.021566823973120194
0.019259922712240536,0.020609957230780955
0.01873390710859557,0.019995669308539323
0.018271303276124078,0.01944700152237718
0.017878443433311467,0.01897859569462562
0.017547486846550997,0.018582701351145814
0.017266591155734045,0.01824672482568583
0.017024362651030425,0.017958164382069507
0.016810889863385088,0.01770585572108064
0.016617991488048794,0.017480407432673387
0.01643921219547672,0.017274300104654815
0.01626967794191027,0.01708177389370497
0.016105867453614385,0.016898592167099533
0.015945349464839425,0.016721753704806858
0.015786525338149806,0.016549205676654095
0.01562840258575146,0.016379588782633285
0.01547041106919089,0.016212028728756937
0.015312263245484464,0.016045976165692796
0.015153853556589908,0.01588109017726853
0.014995189332016134,0.01571715730789133
0.014836345253565777,0.015554037634143474
0.014677434413099271,0.015391630332297115
0.014518590466325271,0.01522985271094472
0.01435995686245464,0.015068628244724514
0.01420168038354903,0.014907880504581686
0.014043907195370216,0.014747530946861992
0.013886780314995368,0.014587499303260875
0.01373043789106223,0.014427705846531979
0.013575012020699809,0.014268075135780187
0.013420628028994143,0.01410854100292209
0.013267404233308865,0.01394905255260112
0.013115452219937684,0.013789580837188986
0.012964877592229482,0.013630125676380733
0.012815781037585074,0.013470721879124516
0.01266825944881046,0.013311443974465922
0.012522406770841094,0.01315240854847504
0.012378314263066821,0.012993773471342746
0.012236069979585167,0.012835733683124179
0.01209575744988492,0.012678513724014039
0.011957453738958346,0.012522357727823634
0.011821227219144104,0.012367518010917958
0.01168713545182652,0.012214243578297196
0.011555223542122869,0.012062769794813518
0.01142552321338715,0.011913310169889934
0.011298052691733408,0.011766050772724366
0.011172817338908956,0.011621147345775377
0.01104981085888383,0.011478724813647138
0.010929016845404177,0.011338878647764648
0.010810410433070588,0.011201677454902663
0.010693959850352973,0.011067166185832073
0.010579627732058772,0.010935369467874774
0.010467372114973075,0.01080629470909571
0.010357147101618861,0.010679934767612427
0.010248903226080002,0.01055627010473565
0.010142587589501043,0.010435270434730564
0.010038143851096715,0.010316895945077427
0.0099355121649976,0.010201098192822904
0.009834629146676434,0.01008782079112652
0.009735427938090152,0.009976999992203296
0.009637838421073852,0.009868565254781626
0.009541787606786712,0.009762439861127192
0.009447200207602735,0.009658541624582262
0.009353999378752783,0.009556783706242473
0.009262107601664014,0.009457075540579105
0.009171447670121239,0.009359323855400219
0.009081943734305197,0.00926343376170706
0.008993522356161852,0.009169309883418264
0.008906113531758632,0.00907685749495582
0.008819651641371402,0.008985983635482418
0.008734076295037016,0.00889659817131742
0.008649333049220786,0.008808614781945029
0.008565373978263117,0.008721951849429452
0.008482158091744655,0.008636533235495597
0.00839965159539937,0.008552288934695267
0.00831782799850973,0.00846915559581461
0.008236668074768088,0.008387076906922582
0.008156159686496642,0.008306003842270267
0.00807629748406211,0.008225894771705483
0.007997082493538445,0.008146715435489808
0.00791852160641654,0.008068438789516788
0.007840626985646955,0.007991044728021559
0.007763415402720952,0.0079145196930223
0.007686907520951916,0.007838856181952005
0.007611127140661969,0.007764052167201123
0.00753610042256487,0.007690110443494675
0.007461855106185054,0.007617037921044801
0.0073884197404960675,0.0075448448840530384
0.007315822943945954,0.007473544235199006
0.007244092710478814,0.007403150747050048
0.007173255776934181,0.0073336803407118255
0.007103337065232796,0.0072651494104412915
0.0070343592100496925,0.007197574210372409
